,year,time,isCloudy,temp
9368,20220430,094600,True,-6.722222222222224
9369,20220430,094800,True,-7.444444444444444
9370,20220430,095000,True,-7.444444444444445
9371,20220430,095200,True,-7.888888888888891
9372,20220430,095400,True,-8.38888888888889
9373,20220430,095600,True,-8.722222222222223
9374,20220430,095800,True,-9.222222222222218
9375,20220430,110000,True,-1.666666666666667
9376,20220430,110200,True,-1.6111111111111116
9377,20220430,110400,True,-1.3888888888888875
9378,20220430,110600,True,-1.1666666666666634
9379,20220501,050000,True,-12.722222222222223
9380,20220501,050200,True,-13.222222222222223
9381,20220501,050400,True,-13.5
9382,20220501,050600,True,-14.277777777777779
9383,20220501,050800,True,-14.444444444444443
9384,20220501,051000,True,-14.055555555555554
9385,20220501,051200,True,-13.888888888888891
9386,20220501,051400,True,-14.777777777777777
9387,20220501,051600,True,-15.555555555555554
9388,20220501,051800,True,-17.22222222222222
9389,20220501,052000,True,-18.38888888888889
9390,20220501,052200,True,-19.77777777777778
9391,20220501,052400,True,-20.27777777777778
9392,20220501,052600,True,-20.944444444444443
9393,20220501,052800,True,-21.27777777777778
9394,20220501,053000,True,-21.388888888888886
9395,20220501,053200,True,-20.611111111111114
9396,20220501,053400,True,-19.0
9397,20220501,053600,True,-18.11111111111111
9398,20220501,053800,True,-17.38888888888889
9399,20220501,054000,True,-14.5
9400,20220501,054200,True,-10.555555555555557
9401,20220501,054400,True,-9.277777777777779
9402,20220501,054600,True,-8.333333333333332
9403,20220501,054800,True,-8.444444444444446
9404,20220501,055000,True,-8.38888888888889
9405,20220501,055200,True,-7.111111111111109
9406,20220501,055400,True,-8.222222222222221
9407,20220501,055600,True,-9.777777777777777
9408,20220501,055800,True,-12.388888888888888
9409,20220501,070000,True,-28.444444444444443
9410,20220501,070200,True,-28.333333333333336
9411,20220501,070400,True,-28.22222222222222
9412,20220501,070600,True,-28.22222222222222
9413,20220501,070800,True,-28.22222222222222
9414,20220501,071000,True,-28.055555555555554
9415,20220501,071200,True,-28.0
9416,20220501,071400,True,-28.166666666666668
9417,20220501,071600,True,-28.166666666666668
9418,20220501,071800,True,-28.055555555555557
9419,20220501,072000,True,-27.88888888888889
9420,20220501,072200,True,-28.0
9421,20220501,072400,True,-28.11111111111111
9422,20220501,072600,True,-28.333333333333332
9423,20220501,072800,True,-28.22222222222222
9424,20220501,073000,True,-27.944444444444446
9425,20220501,073200,True,-27.833333333333332
9426,20220501,073400,True,-27.777777777777775
9427,20220501,073600,True,-27.000000000000004
9428,20220501,073800,True,-25.777777777777782
9429,20220501,074000,True,-23.333333333333332
9430,20220501,074200,True,-7.0555555555555545
9431,20220501,074400,True,-15.833333333333332
9432,20220501,074600,True,-22.333333333333336
9433,20220501,074800,True,-13.5
9434,20220501,075000,True,-16.77777777777778
9435,20220501,075200,True,-23.944444444444443
9436,20220501,075400,True,-22.888888888888886
9437,20220501,075600,True,-10.722222222222223
9438,20220501,075800,True,-6.5
9439,20220501,090000,True,-4.333333333333336
9440,20220501,090200,True,-5.000000000000002
9441,20220501,090400,True,-8.0
9442,20220501,090600,True,-25.499999999999996
9443,20220501,090800,False,-31.055555555555557
9444,20220501,091000,False,-31.27777777777778
9445,20220501,091200,False,-31.11111111111111
9446,20220501,091400,False,-30.72222222222222
9447,20220501,091600,False,-30.444444444444443
9448,20220501,091800,True,-29.833333333333336
9449,20220501,092000,True,-29.666666666666668
9450,20220501,092200,True,-29.77777777777778
9451,20220501,092400,True,-29.944444444444443
9452,20220501,092600,False,-30.166666666666668
9453,20220501,092800,False,-30.777777777777775
9454,20220501,093000,True,-29.888888888888893
9455,20220501,093200,True,-24.5
9456,20220501,093400,True,-19.61111111111111
9457,20220501,093600,True,-12.833333333333334
9458,20220501,093800,True,-12.833333333333334
9459,20220501,094000,True,-10.5
9460,20220501,094200,True,-10.944444444444445
9461,20220501,094400,True,-6.666666666666667
9462,20220501,094600,True,-7.111111111111111
9463,20220501,094800,True,-6.500000000000002
9464,20220501,095000,True,-4.055555555555556
9465,20220501,095200,True,-4.055555555555556
9466,20220501,095400,True,-6.0555555555555545
9467,20220501,095600,True,-13.055555555555557
9468,20220501,095800,True,-14.11111111111111
9469,20220501,110000,True,-5.111111111111111
9470,20220501,110200,True,-4.833333333333333
9471,20220501,110400,True,-6.722222222222223
9472,20220503,091400,True,-12.222222222222221
9473,20220503,091600,True,-12.5
9474,20220503,091800,True,-14.11111111111111
9475,20220503,092000,True,-14.444444444444443
9476,20220503,092200,True,-10.555555555555555
9477,20220503,092400,True,-9.944444444444443
9478,20220503,092600,True,-9.611111111111112
9479,20220503,092800,True,-12.833333333333334
9480,20220503,093000,True,-11.055555555555557
9481,20220503,093200,True,-12.5
9482,20220503,093400,True,-15.166666666666668
9483,20220503,093600,True,-21.166666666666668
9484,20220503,093800,True,-27.61111111111111
